2022-08-16 07:50:15,782 INFO    SenderThread:103 [sender.py:send_request_log_artifact():1207] logged artifact run-4tbb1joi-learning_curve - {'id': 'QXJ0aWZhY3Q6MTczNTU1ODQw', 'digest': 'de7e72cecc57bb918f21694ed302d716', 'state': 'PENDING', 'aliases': [], 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjI1OTY2NDc5', 'latestArtifact': None}, 'version': 'latest'}
2022-08-16 07:50:15,796 DEBUG   SenderThread:103 [sender.py:send():302] send: files
2022-08-16 07:50:15,807 INFO    SenderThread:103 [sender.py:_save_file():1156] saving file media/table/learning_curve_1_e1e02da4552e6e1a6488.table.json with policy now
2022-08-16 07:50:15,816 DEBUG   SenderThread:103 [sender.py:send():302] send: history
2022-08-16 07:50:15,822 DEBUG   SenderThread:103 [sender.py:send():302] send: summary
2022-08-16 07:50:15,838 INFO    SenderThread:103 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-08-16 07:50:15,842 INFO    Thread-83 :103 [dir_watcher.py:_on_file_modified():292] file/dir modified: /usr/src/volume/volume/notebooks/wandb/run-20220816_074955-4tbb1joi/files/wandb-summary.json
2022-08-16 07:50:16,821 INFO    Thread-95 :103 [upload_job.py:push():138] Uploaded file /tmp/tmpfsxwreh1wandb/1x6ych2r-media/table/learning_curve_1_e1e02da4552e6e1a6488.table.json
2022-08-16 07:50:18,865 INFO    Thread-83 :103 [dir_watcher.py:_on_file_modified():292] file/dir modified: /usr/src/volume/volume/notebooks/wandb/run-20220816_074955-4tbb1joi/files/output.log
2022-08-16 07:50:21,149 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: stop_status
2022-08-16 07:50:21,158 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: stop_status
2022-08-16 07:50:33,732 DEBUG   SenderThread:103 [sender.py:send():302] send: stats
2022-08-16 07:50:35,951 INFO    Thread-83 :103 [dir_watcher.py:_on_file_modified():292] file/dir modified: /usr/src/volume/volume/notebooks/wandb/run-20220816_074955-4tbb1joi/files/config.yaml
2022-08-16 07:50:36,567 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: stop_status
2022-08-16 07:50:36,582 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: stop_status
2022-08-16 07:50:51,957 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: stop_status
2022-08-16 07:50:51,969 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: stop_status
2022-08-16 07:51:04,581 DEBUG   SenderThread:103 [sender.py:send():302] send: stats
2022-08-16 07:51:07,483 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: stop_status
2022-08-16 07:51:07,494 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: stop_status
2022-08-16 07:51:22,862 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: stop_status
2022-08-16 07:51:22,878 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: stop_status
2022-08-16 07:51:35,377 DEBUG   SenderThread:103 [sender.py:send():302] send: stats
2022-08-16 07:51:38,245 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: stop_status
2022-08-16 07:51:38,257 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: stop_status
2022-08-16 07:51:53,654 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: stop_status
2022-08-16 07:51:53,670 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: stop_status
2022-08-16 07:52:06,177 DEBUG   SenderThread:103 [sender.py:send():302] send: stats
2022-08-16 07:52:09,025 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: stop_status
2022-08-16 07:52:09,042 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: stop_status
2022-08-16 07:52:24,541 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: stop_status
2022-08-16 07:52:24,553 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: stop_status
2022-08-16 07:52:36,976 DEBUG   SenderThread:103 [sender.py:send():302] send: stats
2022-08-16 07:52:39,913 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: stop_status
2022-08-16 07:52:39,927 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: stop_status
2022-08-16 07:52:55,491 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: stop_status
2022-08-16 07:52:55,503 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: stop_status
2022-08-16 07:53:07,847 DEBUG   SenderThread:103 [sender.py:send():302] send: stats
2022-08-16 07:53:11,016 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: stop_status
2022-08-16 07:53:11,028 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: stop_status
2022-08-16 07:53:26,734 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: stop_status
2022-08-16 07:53:26,751 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: stop_status
2022-08-16 07:53:38,665 DEBUG   SenderThread:103 [sender.py:send():302] send: stats
2022-08-16 07:53:42,297 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: stop_status
2022-08-16 07:53:42,312 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: stop_status
2022-08-16 07:53:57,672 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: stop_status
2022-08-16 07:53:57,690 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: stop_status
2022-08-16 07:54:09,480 DEBUG   SenderThread:103 [sender.py:send():302] send: stats
2022-08-16 07:54:13,090 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: stop_status
2022-08-16 07:54:13,105 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: stop_status
2022-08-16 07:54:28,488 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: stop_status
2022-08-16 07:54:28,498 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: stop_status
2022-08-16 07:54:40,331 DEBUG   SenderThread:103 [sender.py:send():302] send: stats
2022-08-16 07:54:43,845 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: stop_status
2022-08-16 07:54:43,862 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: stop_status
2022-08-16 07:54:59,509 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: stop_status
2022-08-16 07:54:59,528 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: stop_status
2022-08-16 07:55:11,164 DEBUG   SenderThread:103 [sender.py:send():302] send: stats
2022-08-16 07:55:15,265 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: stop_status
2022-08-16 07:55:15,278 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: stop_status
2022-08-16 07:55:30,651 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: stop_status
2022-08-16 07:55:30,665 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: stop_status
2022-08-16 07:55:41,974 DEBUG   SenderThread:103 [sender.py:send():302] send: stats
2022-08-16 07:55:46,096 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: stop_status
2022-08-16 07:55:46,112 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: stop_status
2022-08-16 07:56:01,508 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: stop_status
2022-08-16 07:56:01,520 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: stop_status
2022-08-16 07:56:12,759 DEBUG   SenderThread:103 [sender.py:send():302] send: stats
2022-08-16 07:56:16,900 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: stop_status
2022-08-16 07:56:16,917 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: stop_status
2022-08-16 07:56:32,341 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: stop_status
2022-08-16 07:56:32,356 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: stop_status
2022-08-16 07:56:43,555 DEBUG   SenderThread:103 [sender.py:send():302] send: stats
2022-08-16 07:56:47,727 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: stop_status
2022-08-16 07:56:47,740 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: stop_status
2022-08-16 07:57:03,105 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: stop_status
2022-08-16 07:57:03,121 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: stop_status
2022-08-16 07:57:14,281 DEBUG   SenderThread:103 [sender.py:send():302] send: stats
2022-08-16 07:57:18,473 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: stop_status
2022-08-16 07:57:18,484 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: stop_status
2022-08-16 07:57:33,862 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: stop_status
2022-08-16 07:57:33,878 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: stop_status
2022-08-16 07:57:45,099 DEBUG   SenderThread:103 [sender.py:send():302] send: stats
2022-08-16 07:57:49,312 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: stop_status
2022-08-16 07:57:49,326 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: stop_status
2022-08-16 07:57:52,234 DEBUG   SenderThread:103 [sender.py:send():302] send: exit
2022-08-16 07:57:52,234 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: poll_exit
2022-08-16 07:57:52,239 INFO    SenderThread:103 [sender.py:send_exit():438] handling exit code: 0
2022-08-16 07:57:52,244 INFO    SenderThread:103 [sender.py:send_exit():440] handling runtime: 467
2022-08-16 07:57:52,252 INFO    SenderThread:103 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-08-16 07:57:52,256 INFO    SenderThread:103 [sender.py:send_exit():446] send defer
2022-08-16 07:57:52,259 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: poll_exit
2022-08-16 07:57:52,259 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: defer
2022-08-16 07:57:52,263 INFO    HandlerThread:103 [handler.py:handle_request_defer():164] handle defer: 0
2022-08-16 07:57:52,266 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: defer
2022-08-16 07:57:52,269 INFO    SenderThread:103 [sender.py:send_request_defer():455] handle sender defer: 0
2022-08-16 07:57:52,272 INFO    SenderThread:103 [sender.py:transition_state():459] send defer: 1
2022-08-16 07:57:52,274 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: defer
2022-08-16 07:57:52,276 INFO    HandlerThread:103 [handler.py:handle_request_defer():164] handle defer: 1
2022-08-16 07:57:52,280 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: defer
2022-08-16 07:57:52,283 INFO    SenderThread:103 [sender.py:send_request_defer():455] handle sender defer: 1
2022-08-16 07:57:52,285 INFO    SenderThread:103 [sender.py:transition_state():459] send defer: 2
2022-08-16 07:57:52,288 DEBUG   SenderThread:103 [sender.py:send():302] send: stats
2022-08-16 07:57:52,288 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: defer
2022-08-16 07:57:52,291 INFO    HandlerThread:103 [handler.py:handle_request_defer():164] handle defer: 2
2022-08-16 07:57:52,294 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: defer
2022-08-16 07:57:52,297 INFO    SenderThread:103 [sender.py:send_request_defer():455] handle sender defer: 2
2022-08-16 07:57:52,299 INFO    SenderThread:103 [sender.py:transition_state():459] send defer: 3
2022-08-16 07:57:52,302 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: defer
2022-08-16 07:57:52,304 INFO    HandlerThread:103 [handler.py:handle_request_defer():164] handle defer: 3
2022-08-16 07:57:52,307 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: defer
2022-08-16 07:57:52,309 INFO    SenderThread:103 [sender.py:send_request_defer():455] handle sender defer: 3
2022-08-16 07:57:52,311 INFO    SenderThread:103 [sender.py:transition_state():459] send defer: 4
2022-08-16 07:57:52,314 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: defer
2022-08-16 07:57:52,316 INFO    HandlerThread:103 [handler.py:handle_request_defer():164] handle defer: 4
2022-08-16 07:57:52,319 DEBUG   SenderThread:103 [sender.py:send():302] send: summary
2022-08-16 07:57:52,324 INFO    SenderThread:103 [sender.py:_save_file():1156] saving file wandb-summary.json with policy end
2022-08-16 07:57:52,327 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: defer
2022-08-16 07:57:52,329 INFO    SenderThread:103 [sender.py:send_request_defer():455] handle sender defer: 4
2022-08-16 07:57:52,333 INFO    SenderThread:103 [sender.py:transition_state():459] send defer: 5
2022-08-16 07:57:52,335 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: defer
2022-08-16 07:57:52,338 INFO    HandlerThread:103 [handler.py:handle_request_defer():164] handle defer: 5
2022-08-16 07:57:52,340 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: defer
2022-08-16 07:57:52,343 INFO    SenderThread:103 [sender.py:send_request_defer():455] handle sender defer: 5
2022-08-16 07:57:52,345 INFO    SenderThread:103 [sender.py:transition_state():459] send defer: 6
2022-08-16 07:57:52,348 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: defer
2022-08-16 07:57:52,351 INFO    HandlerThread:103 [handler.py:handle_request_defer():164] handle defer: 6
2022-08-16 07:57:52,353 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: defer
2022-08-16 07:57:52,356 INFO    SenderThread:103 [sender.py:send_request_defer():455] handle sender defer: 6
2022-08-16 07:57:52,364 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: poll_exit
2022-08-16 07:57:52,886 INFO    Thread-83 :103 [dir_watcher.py:_on_file_modified():292] file/dir modified: /usr/src/volume/volume/notebooks/wandb/run-20220816_074955-4tbb1joi/files/wandb-summary.json
2022-08-16 07:57:53,455 INFO    SenderThread:103 [sender.py:transition_state():459] send defer: 7
2022-08-16 07:57:53,470 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: poll_exit
2022-08-16 07:57:53,471 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: defer
2022-08-16 07:57:53,483 INFO    HandlerThread:103 [handler.py:handle_request_defer():164] handle defer: 7
2022-08-16 07:57:53,490 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: defer
2022-08-16 07:57:53,496 INFO    SenderThread:103 [sender.py:send_request_defer():455] handle sender defer: 7
2022-08-16 07:57:53,501 INFO    SenderThread:103 [dir_watcher.py:finish():362] shutting down directory watcher
2022-08-16 07:57:53,585 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: poll_exit
2022-08-16 07:57:53,902 INFO    SenderThread:103 [dir_watcher.py:_on_file_modified():292] file/dir modified: /usr/src/volume/volume/notebooks/wandb/run-20220816_074955-4tbb1joi/files/output.log
2022-08-16 07:57:53,914 INFO    SenderThread:103 [dir_watcher.py:finish():392] scan: /usr/src/volume/volume/notebooks/wandb/run-20220816_074955-4tbb1joi/files
2022-08-16 07:57:53,925 INFO    SenderThread:103 [dir_watcher.py:finish():406] scan save: /usr/src/volume/volume/notebooks/wandb/run-20220816_074955-4tbb1joi/files/conda-environment.yaml conda-environment.yaml
2022-08-16 07:57:53,931 INFO    SenderThread:103 [dir_watcher.py:finish():406] scan save: /usr/src/volume/volume/notebooks/wandb/run-20220816_074955-4tbb1joi/files/config.yaml config.yaml
2022-08-16 07:57:53,937 INFO    SenderThread:103 [dir_watcher.py:finish():406] scan save: /usr/src/volume/volume/notebooks/wandb/run-20220816_074955-4tbb1joi/files/output.log output.log
2022-08-16 07:57:53,948 INFO    SenderThread:103 [dir_watcher.py:finish():406] scan save: /usr/src/volume/volume/notebooks/wandb/run-20220816_074955-4tbb1joi/files/requirements.txt requirements.txt
2022-08-16 07:57:53,959 INFO    SenderThread:103 [dir_watcher.py:finish():406] scan save: /usr/src/volume/volume/notebooks/wandb/run-20220816_074955-4tbb1joi/files/wandb-metadata.json wandb-metadata.json
2022-08-16 07:57:53,966 INFO    SenderThread:103 [dir_watcher.py:finish():406] scan save: /usr/src/volume/volume/notebooks/wandb/run-20220816_074955-4tbb1joi/files/wandb-summary.json wandb-summary.json
2022-08-16 07:57:53,973 INFO    SenderThread:103 [dir_watcher.py:finish():406] scan save: /usr/src/volume/volume/notebooks/wandb/run-20220816_074955-4tbb1joi/files/media/table/learning_curve_1_e1e02da4552e6e1a6488.table.json media/table/learning_curve_1_e1e02da4552e6e1a6488.table.json
2022-08-16 07:57:53,978 INFO    SenderThread:103 [dir_watcher.py:finish():406] scan save: /usr/src/volume/volume/notebooks/wandb/run-20220816_074955-4tbb1joi/files/media/table/summary_metrics_0_62c2ecfd9d3d700ce563.table.json media/table/summary_metrics_0_62c2ecfd9d3d700ce563.table.json
2022-08-16 07:57:53,983 INFO    SenderThread:103 [sender.py:transition_state():459] send defer: 8
2022-08-16 07:57:53,985 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: poll_exit
2022-08-16 07:57:53,985 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: defer
2022-08-16 07:57:53,989 INFO    HandlerThread:103 [handler.py:handle_request_defer():164] handle defer: 8
2022-08-16 07:57:53,993 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: defer
2022-08-16 07:57:53,995 INFO    SenderThread:103 [sender.py:send_request_defer():455] handle sender defer: 8
2022-08-16 07:57:53,998 INFO    SenderThread:103 [file_pusher.py:finish():171] shutting down file pusher
2022-08-16 07:57:54,090 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: poll_exit
2022-08-16 07:57:54,095 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: poll_exit
2022-08-16 07:57:54,199 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: poll_exit
2022-08-16 07:57:54,205 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: poll_exit
2022-08-16 07:57:54,315 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: poll_exit
2022-08-16 07:57:54,319 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: poll_exit
2022-08-16 07:57:54,429 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: poll_exit
2022-08-16 07:57:54,434 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: poll_exit
2022-08-16 07:57:54,540 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: poll_exit
2022-08-16 07:57:54,545 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: poll_exit
2022-08-16 07:57:54,651 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: poll_exit
2022-08-16 07:57:54,656 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: poll_exit
2022-08-16 07:57:54,761 DEBUG   HandlerThread:103 [handler.py:handle_request():141] handle_request: poll_exit
2022-08-16 07:57:54,765 DEBUG   SenderThread:103 [sender.py:send_request():316] send_request: poll_exit
2022-08-16 07:57:54,794 INFO    Thread-96 :103 [upload_job.py:push():138] Uploaded file /usr/src/volume/volume/notebooks/wandb/run-20220816_074955-4tbb1joi/files/config.yaml
